Info,Anzahl
Dekan und Pfarrer zu Lustdorf,1
getraut zu Stäfa mit Bewilligung der Ältesten allhier wie auch von Herrn Dekan Breisacher (Pfarrer zu Egg),1
"getraut um 6 Uhr (""cop. h. 6. f. m. Pr."")",2
"getraut zu Stammheim (""copulirt zu Oberstamheim"")",1
im Hard bey Zürich,1
Test. Hr. Pfahrer Breitinger,1
us Stöklisrütti,1
Verwalter der Herrschaft Elgg,1
"genannt ""Möle[li]"" (Textverlust am Seitenrand)",1
"mit Bewilligung des Ehegerichts (""indultu Consist."")",2
"getraut zu Zürich beim Grossmünster, um 10 Uhr",5
Chirurgus und Amtsrichter,1
Jochen Sohn,1
Dießmal ist dieses Par seßhaft an der untern Straß. Der Mann ist gebürtig von Herten der Pfarr Frauenfeld.,1
der Elter,16
Datum korrigiert aus 2. Juli.,1
affinis meus,1
"""dermahl im Engen Weg auf einem Lehen zu Wipkingen""",1
Cop. h. m. 6.,6
N. 4. Apr. 1762,1
"Nachtrag: ""Mort. den 11. Juni 1774.""",1
"Mr., Buchbinder, Pfarrers Sohn",1
Stemmels,1
natus zu Brüttisellen,1
von Altenburg uß Meißen,1
alt Kuhhirt. Sein Sohn Heinrich Nussbaumer heiratet am 8. Nov. 1756 ihre Tochter Anna Gottfried.,1
b. 2. II. 1768,1
am Bühel,1
ab der Buchen,1
"ein feiner, unverschreyter Knab. Trauung durch Herrn Salomon Benz, VDM und Praecpetor im Schloss Elgg (wegen Abwesenheit von Pfarrer Anhorn)",1
Krezenmacher,1
Halter,1
Grafschaftshauptmann,4
"Felix Spörris sel., ehemaligen Müllers im Fistel, Sohn",1
Johannes Haubensak v. Schleitdorf Amts Tübingen,1
Jörg Rieffer,1
"getraut zu Zürich beim Grossmünster (""in Zürich in Templo Carol. copuliert."")",1
"b. 1774, 27. Mart.",1
Johannes Hildi,1
"""Testis Diaconus ad Praedicatores""",1
prokl. 1. August,1
Eltern: J. Conrad Reimann und Barbara Spalinger,1
aus der Bachlen,1
"uss dem Müsli, aet. 33",1
mit Bewilligung des Pfarrers von Wald,1
genannt Kraußen,1
"""obigen Urechen Sohn""",1
aus der Gmeind,1
getraut zu Zürich bei Sankt Peter in der Frühpredigt) (Traueintrag auf Seite 410),1
bapt. d. 30. Jan. 1748,1
"filius M. hospitis"" zu Hinwil",1
N. 30. Jul. 1753,1
Gregoriuß,1
"Hans Dünkis, des alten Vogts, Sohn",1
Hanns Jörg,7
dermahlen wohnhaft zu Henggart,1
q. d. Deiller,1
HJochem,1
Am gleichen Tag wird sein Bruder Felix Baur mit Margaretha Lips getraut.,1
mit Bewilligung Herrn Pfarrer Breitingers,2
n. 6. Jun. 1724,1
Kloster,1
von Wart,4
verkündet 30. Dez. 1742,2
"""ab der Straaß""",1
"""von Buchs, der Pfarr Sur, Berner-Gebiets""",1
verkündet Dietikon 3. Jan.,1
Hans Zollingers sel. Sohn,1
"im dritten Grad verwandt (""Cognati in 3tio gradu Cons[an]g[uinitatis].""",1
"""H. Wilhelm Mösli""",1
"in der Kniebreche, der Gem. Aügst",2
Diese zwei dienten zu Adlikon.,1
Pfarrer von Diessenhofen,1
Gaachlingen,1
"neu erwählter Pfarrer nach Dussnang (""Dusslingen"")",1
Schmiedknecht. Der Eintrag folgt auf jenen vom 22. November.,1
"""us den Wyden""",1
bapt. 28. Febr. 1765,1
getraut zu Dättlikon,63
Jacob Horwer uß dem Turgöuw,1
Christoffel Stifeli,1
Randnotiz: Wieder verheiratet,4
"Müllerknecht, ""von Berg by Sulgy""",1
[bapt.] 15. Jan. 1777,1
bapt. 28. Febr. 1768,1
Cunrat Krypel,1
Baschi Rukdenstul,1
von Oberweil der Pfar Baßerstorf,1
b. 23ten Apr. 1732,1
"verkündet 16. Juni. ""NB. Im Tauffbuch, den 22. Jul. 1765, ist notiert, warum dise vom Mann wider vor dem lobl. Ehegricht gscheiden, u. daher auch die 5 fl. per Einzug zurukgegeben oder abgerechnet worden.""",1
Bleistiftnachtrag: + 1824,2
Jacob Wäspi von Wattweil auß dem Toggenburg,1
"Wider diesen garstigen Heürath ward Stillstands wegen protestiert. Das Ehgr. hats von einandren gekennet, u. in 8 Tagen drauf wider zusammen. Darauf die Promulg. u. Samstag copuliert.",1
"Professor hist. pat. & polit., Pastoris Filius",1
Pfarrer Wiesendangen,1
auf Empfehlung von Herrn Dekan Schmidli zu Stallikon,1
von Umikon,1
Klägers,2
Rychinger,2
Baürlis Sohn,1
obiit 3. Dezember 1676,1
Heiris Sohn in Benglen,1
Gerichtsvogts sel. Sohn,1
getraut von Diakon Schädler,1
ußm Bernergebiet,1
"""obiit a° 1676""",1
"""vom Licht""",1
von Thörlen der Pfarr Hausen,1
im TeüfenMoos,1
"von Ober-Leimbach, der Pfarr Kilchberg",1
"""cop. f. M. Pr.""",1
uß der Auw,1
Jo. Hein. Wiechser,1
ab dem Hof bei Müttspach,1
Jagli Weissen Sohn,1
aus dem Riedt der Pfarr Dusnang,1
Melch. Hansen,1
cop. zu Wetzwyl propter nuptias illegitimas,1
"die 5. Ehe. ""obierunt 1716.""",1
"mit Bewilligung der Spitalpfleger, ""sic testatur Diac. ad praedicat.""",1
Fourier. Nachträglicher Eintrag.,1
uß der Küeweid,1
"beide von Oberwil aus der ""Pfarr Gachlingen"" (Gachnang) im Thurgau",1
zwischen dem 26. Jan. und 20. April,1
"uß der Schul in der Landgraffschaf Turgöuw [Schul, Balterswil-Bichelsee]",1
Stallherr,2
Hagenbuecher,1
ohne Gsang ohne Prang,1
b. Aadorff d. 8ten Aug. 1750,1
b. 24. Febr. 1743,3
h. 9. cop. f. m. Pr.,2
"getraut zu Zürich ""14 Tag nach Osteren"" [Trauung im Grossmünster am 12. April 1723]",1
"mit Bewilligung des Ehegerichts (""Ex permiss. Syner. Consistor."")",1
Bürli Felixen alt Ehegaumers Sohn,1
"Mr., Sch... (?)",1
Hans Ulrich Mugglers lediger Sohn,1
Matthyß Bächtolden sel. Sohn,1
"Jakoben ""des Kählhoffers"" Sohn",1
Jegli,4
in d. Pf. Wald,1
"Felix Kellers, gewesenen Ehgaumers, Sohn (""Tochter"")",1
Krayß,1
"Joß. ""Epulum nuptiale habitum in hospitio publico Br[unneri].""",1
Schneiderlis,2
"""Spieler""",1
Gredmeister,1
sunst Lütti genant,1
Eintrag zwischen 8. Sept. und 11. Dez.,2
"""jung Schmid""",1
nat. 22. Okt. 1730,1
"Mr., der Läufer",1
"""auß der Schneytt""",1
von Zetzweil der Grafschaft Lenzburg,1
Rüm,1
Eintrag nach dem 4. Juli,1
natus den 25. Junii 1682,1
J[ungk[e]r Hansen,1
Rüg,2
N. 29. Junj. 1760,1
b. 16. April 1719,1
Egolff oder Egly,1
"""Marthis sel. Sohn""",1
Eintrag vor dem 2. Febr.,2
"alt Reüter, 60 Jahre alt. Sie war bei ihm Magd, und sie standen im Verdacht, in Unzucht zu leben. Der Landvogt von Kyburg verbot Barbara Leu, die wegen Diebstahls einen schlechten Namen hatte, den Flecken.",1
"Maler. Der Eintrag folgt auf den Guhl-Eintrag vom 30. Jan. 1774, ohne Datum und ohne Jahrzahl (1774 bis 1776 ist pro Jahr nur eine Ehe verzeichnet). [Das Ehebuch Niederhasli gibt das Datum 29. Jan. 1775 und den Trauort Schwerzenbach.]",1
"beim Abendgebet, auf ehegerichtliche Erkenntnis mit obiger Erläuterung [Bedingung, dass sie ehrlich hausen, dem Almosen nicht beschwerlich sind oder des Lands verwiesen werden]. Sie haben 20 Pfund dem Ehegericht bezahlt.",1
"uss der Steinmatt, aet. 26",1
"""ab dem Herrenberg zu Dietiken""",1
getraut im Grossmünster,57
Thewiß,3
"""mein L[iebe]r. Sohn""",1
"getraut zu Zürich beim Grossmünster. Sie gehören nach Richterswil, wo der Hochzeiter gemeindsgenössig ist.",1
Profos. sl. Enkel,1
Flunteren bey Zürich,1
[b.] 13. Febr. 1707,1
getraut zu Dübendorf (durch den Pfarrer von Dübendorf,1
auf dem Kehlhof,2
Hans Zähender oder Züricher der iung,1
"Nachtrag: ""obiit 1719.""",1
Räyff,1
Rüegger,1
"Jakob Buchmanns, Fähnrichs, Sohn",1
Eltern: Salomon Weiss und Barbara Schuppisser,1
Habend die Schäppeli durch frühzeitigen Beyschlaff verwürckt. Mit Erlaubnis des Ehegerichts,1
Felix Albrechten (Quartiermeisters) Sohn,1
"von ""Rud aus dem Bernergebiet""",1
Abraham Freimüllers Sohn,1
"getraut zu Zürich beim Grossmünster (""cop. Zürich templo Cathedrali"")",1
im untern Wolfbühl,1
Verkünddatum. [Die Abschrift (VIII.C. 25.) gibt den Trauort Höngg.],1
Holzfosters Sohn,1
"Bleicher (""der Pleicker"")",1
"mit Bewilligung des Ehegerichts (""permiss. consistor."")",1
Eltern: Jakob Kaufmann und Anna Magdalena Erb,1
Verkünddatum: getraut von Herrn Stumpf,1
Alt-Seckelmeister,1
Burgow. Der Elgger Pfarrer stellte ihm am 27. Mai 1656 ein Bittbeförderungsschreiben aus.,1
"""B. Johannes Geilinger""",1
"""Thommans s. Sohn""",1
"""von Müllhausen""",3
getraut durch den Schwerzenbacher Pfarrer Christoph Ringgli,2
Bukschneiders Sohn,1
getraut zu Wipkingen. Nachtrag von 1690.,1
NB. Haten schon 1 Kind vor der Copulation.,1
"""z. Spiegel""",1
von Hoffhalden,1
verabschiedeter Wachtmeister aus französischen Diensten,1
"getraut zu Mammern (""propter concubitu praemat."")",1
Civis Tig.,9
war Donstag,1
ab der Knügprecht,1
Zeigers,4
Hans Corrady gnampt Schwitzer,1
"getraut zu Zürich beim Grossmünster, in der Frühpredigt (erst am 7. März, wegen Unpässlichkeit der Braut)",1
"getraut zu Guttannen (""Guttannen im Bernergebieth"")",1
des Andreae Sohn,1
[moderner Nachtrag:] 1731,1
"""Heinr. s. Küffer""",1
Küffer,1
hat sich zu Werrikon eingekauft,1
"Heinrich Zollikers, Obermüllers und Landrichters (""L. R.""), Sohn",1
Jörg Mantz genandt Wieland,1
Eltern: Hans Ulrich Schuppisser und Elisabeth Egg,1
"Zimmermann ""H. Fluken v. Oberhofen d. Pf. Turbenthal"" Sohn",1
alt Rechenschreiber,1
ab Uttenberg,6
"Jakob Hurters, alt Stillständers, Sohn",1
B. 19. Jan. 1772,1
Zoller und Wächter bei dem Steigtor,1
"Heinrich Reutlingers, Schreiners und Hochwächters im Kratz, Sohn",1
"von Wallikon, der Pfarr Zumikon",1
Jacobi filius,4
aus der Kerngarten,1
"Maler (""Pictor""). Sein Bruder Jakob Kuhn heiratet am gleichen Tag.",1
"""der jung im Surenbach""",1
"""Krämervolck"", ""bede uss dem Augsttal""",1
"getraut zu Zürich beim Grossmünster, ""um minderen Kösten willen""",1
"Nachtrag: ""obiit 1799""",1
auf ehegerichtliches Gutheissen,1
Lienhartt Etzensperg,1
getraut zu Heiden,1
Hans Schochen Sohn,4
Konrad Engelers Sohn,1
Heinrich Schüeppen des Richters sel. Sohn,1
"""auß dem Schneggen-Bühel der Pfarr Embrach""",1
"von Wyla, aus dem Turbenthal",1
erhielten die Dispensation,1
"Korporals Sohn (""Corpor. Sohn""",1
Wolfgan,1
Vyt,10
b. d. 17. Apr. 1759,1
v. Unteröttweil der Pfr. Ottelfingen,1
"mit Bewilligung des Ehegerichts (""Indulg. Cons. Matr."")",1
"getraut zu Wynigen (im Amt Burgdorf ""Lobl. Cantons Bern"")",1
get. 24. Febr. 1764,1
Bettlahausen uß der Pfarr Affeltrangen,1
"Zeuge ist Vogt Baag aus der Enge (""Vogt Bog uss Engi Züg""",1
Michel Heiryß Sohn,1
Kirchenpfleger Hans Jakob Zubers sel. Sohn,1
Geörg Schrëmli zu Warth,1
hinderm Berg,3
"""wurden anderstwo copul[iert]""",1
Verweis auf Traueintrag vom 28. Aug. 1725,1
"Vorname und Familienname aus dem Taufeintrag vom 29. Juni 1595 ergänzt (E III 125.3, S. 51).",1
Marti Byliter,1
N. 14. Sept. 1768,1
Johannes Langharten sel. Sohn,1
b. d. 20. Febr. 1748,1
Michel Eberli,1
Wegger,3
"Konrads sel., sesshaft zu Uetikon, lediger Sohn",1
nat. 12. Dez. 1728,1
"Mathias Wölper von Alderspach im Würtembergischen, getauft Alpirsbach 25. Dez. 1771",1
Reyßler,1
deß alten Schneiders Sohn,1
"""v. Äschl. der Pfr. Dynhart""",1
"""dimissus à priore uxore pro... "" (Schluss des Wortes verklebt)",1
auf der Gerti,1
Jakob Winklers sel. Sohn,1
Bleistiftnachtrag: + 1753,1
"Rudolf ""Mathysen"" Sohn",1
Suedis ?,1
"""Wasser""",2
getraut zu Weiningen. Eintrag gestrichen.,1
im Höfli,1
Daniels sel.,1
Jackli,2
Valdey,1
Jagli Fricken sel. gewesenen Ehgaumers Sohn,1
"""NB. Diese beyde sind seßhafft an der obern Straß.""",1
"Osli, ""Jagli Bollen Sohn""",1
"""im St.hoff""",1
Trauung ohne Zustimmung des Brautvaters (lat. Bemerkung).,1
"Pfarrers Sohn (""Filius Meus"")",1
Eintrag zwischen dem 16. und 23. Februar nachgetragen,1
"Mr. ""Haltend sich dismahlen auf zu Namur.""",1
getraut zu Zürich bei Sankt Peter. Er hat 10 Pfund für den Einzug am 11. Jan. 1757 Kirchmeier Schneebelis sel. Erben im Spittel bezahlt.,1
aus dem Herrliberg der Pfar Goßau,1
Panthli Hängartner,1
Kißle,1
Wardend mitt Recht zusamen bekent.,1
"Jörg, genannt ""Müller""",1
Tenniker,1
"Gerichtsherr zu Wolfsberg (""Wolffberg"")",1
VDM und Katechet zu Leimbach,1
Laurentius,5
getraut zu ... [Trauort abgeschnitten],1
Bachler,1
abm Gießübel,1
Joggeli Gerbeten Sohn,1
B. den 3. Apr. 1746,1
Jagli Holenweg,1
"genannt ""Röthli""",1
"Jakobs Bachmanns sel genannt ""Schlumpers"" Sohn, getauft zu Rickenbach am 9. März 1686",1
"getraut zu Rheinau (""Rheinauw auff dem Berg"")",1
Laurentius Pepinus,1
Eheg. sel.,1
"""meines l. Bruders Sohn""",1
b. 14. Nov. 1762,1
"Schuhmachers Sohn (""Schuhm. S."")",1
"""Kastenhofer""",1
"getraut zu Osterfingen (""im Schafhausergebieth"")",1
"Verkünddatum (""den 21. Febr. prom. u. 30. cop."")",1
Witwer der Margaretha Wepfer,1
Jakob Lipsen des Dorfmeiers Sohn,1
Heinrich Islers sel. Sohn,1
Hans Heinrichen Sohn im Rumstal,1
v. Wagenhausen bey Stein am Rhein,1
Verkünddatum [Neubürger zu Räterschen 1806],1
baptiz. den 23. 10bris 1742,1
"Jacob Gaiser, von Ennetbühl, aus dem Toggenburg",1
Toman Blüwler,1
"zweiter Eintrag als Nachtrag am Seitenende mit Zusatz ""Müller zu Spreitenbach""",1
Fröli-Heir. sel. filius,1
"Joggeli. Längere Bemerkung: Der Stillstand protestierte gegen die Heirat, das Ehegericht trennte sie. Später empfahl Herr Camerarius zu Hedingen die Tochter zur Trauung und wies die Erlaubnis des Ehegerichts vor.",1
[Name des Bräutigams aus dem Ehebuch Wetzikon ergänzt],1
Melchior Fröhlichs sel. Sohn,1
v. Truttikon d. Pf. Trüllikon,1
starb 1732.,1
"von Mühlberg, der Pfarr Embrach",1
Ist zu einem Hintersäss in Wettswil angenommen worden.,1
Friedrichs sel. lediger Sohn,2
"sesshaft zu Bassersdorf (""allhier"")",1
wohnen zu Zürich,1
Taler,3
Nat. 24. Jul. 1757,1
genant der Vyt,1
B. den 19. 8bre 1704,1
Sie sind mit Bewilligung auf Regensberg ehelich eingesegnet worden.,1
mit Zustimmung des Richterswiler Pfarrers,1
sesshaft zu Robenhausen,1
"Gleicher Eintrag in E III 57.1, S. 198 ohne genaues Datum: Heinrich Heusser im Tobel und Barb. Zolliker.",1
getraut zu Sankt Peter nach der Spätpredigt,2
Lux Fritschis Sohn,2
"""Substitut ab Regensperg"", sonst von Stäfa",1
"b. 20. Aprill 1771, ex. W. [17]90",1
seines Alters in 46 Jahr,1
Panthli,6
Schlößli Schneider,1
"getraut zu Weiach (""cop. daselbsten d. 4. Martii, weilen er zum Schwäher hineingezogen."")",1
Kürschner,9
"getraut zu Zürich in der französischen Kirche (""Cop. in der französischen Kirch, als man das Groß-Münster bauete, den. 16. Jun."")",1
"""Pangratzius""",1
Fisibachs,2
"""Hans Geörg Spengeler""",1
"Mr., Weber. Sein Sohn Johannes Abegg heiratet am gleichen Tag.",1
blutarm,1
"Neubürger zu Töss (""Neüwburger alhier"")",1
comm. 1755,1
von Lindauw,6
Dewis Fry,1
Zimmi Schndrs,1
ab Gwinden der Gemeind Dietikon,1
"Mr. Jakob Künzlis, Schuhmachers, Sohn",1
Marthi Schmids sel. Sohn,1
Michels sel. (dictus Stöppeli),1
Thoma Fry,1
nat. 1726,6
Knebel,4
Pet. D. Diac. ad Sp. S.,2
"Heinrich Hollenweger, Kirchmeiers und Amtsrichters, Sohn",1
"Sie haben versprochen, sich ohne Unterstützung der Kirche und Gemeinde zu erhalten.",1
b. d. 15. Febr. 1750,1
aus Eigental der Pfrr. Embrach,1
"""auf Brunensteig""",1
"Nachtrag: ""Mort. den 2. 8br. 1780.""",1
von ober Haberg,1
Mathys Stutz von Jonen uß dem Freyampt,1
uß dem Vischen Thal,1
"""H. Lienhart Hofmeister""",1
senior. Sein Sohn Heinrich Denzler heiratet am gleichen Tag.,1
"Mr., Wirt zum Adler",1
9. Mai 1717,1
Witwer der Anna Mülli,1
Baschlin Hagenbuch,1
Klein Marti Källers filius,1
bapt. 6. May [17]65,1
"""Cop. f. h. m. 10.""",1
von Tobel,15
der alte Schuhmacher,1
beide aus der Gemeinde,2
nat. 25. Mai 1755,1
"""aus dem Thaal""",1
"""Witling"" (erste Heirat am 4. Mai 1719)",1
"""H. Jos Ösenbry""",1
Klauß,6
VDM und Katechet in Wiedikon,1
"Witwer (""Wytling und W[itwe]."")",1
"""von Zizers aus Bündten""",1
beide stumm,1
"in Diensten zu Ebringen im Schwabenland (""so in Diensten Eberingen Schabenlands"" [sic])",1
Wachtmeisters Sohn,7
"genannt ""Bubely""",1
"genannt ""Lenzen""",1
"""H. Heinrich Ochsner""",1
von Rüg.,1
Zeücht zum Schwäher.,1
mit Permission des Ehegerichts,1
Mesmers sel. Sohn,3
Bolzen,1
verkündet 5. oder 12. Jan.,2
"27. Oktober 1625) gibt ""Marx Regli von Eydtlingen, 2 Stund von Kalb, jnn Wirtenberger Lang""",1
"getraut zu Riehen (""zu Riechen in L. Canton Basel"")",1
"getraut zu Zürich (""copul. in urbe"")",1
"""v. W.""",1
auß der Auweeh,1
Hans Hellers Sohn,2
von Nbg.,1
"Mr., Küfer und Weinsinner",1
Hüßler,1
Hat si hinderrucks der Elteren gnomen.,1
bapt. d. 16. Mart. 1721,1
"""Eggli""",2
Lentz Rütze,1
Uli Demuthen sel. Sohn,3
Lübold,2
sesshaft in der Auwies,1
"""Alixander""",1
ab'm Wollsperg der Pf. Bauma,1
"getraut von Herrn Pfarrer ""Wyßen"" zu Affoltern am Albis",1
von der oberen Straaß by Zürich,1
"""H. Heinrich Schörli""",1
"getraut zur Frühpredigt, aus Erkenntnis des Rats. Ein zweiter, identischer Eintrag (mit der Schreibweise ""Scharpf"") folgt unter dem 27. Juli 1657, nachträglich eingetragen (ERKGA St. Peter IV B 39, S. 80).",1
ab Preßberg,1
"verkündet 12. Juli, getraut zu Zürich im Grossmünster",1
im Samlig,1
"des Provosen. Sie sind am 4. Sept. 1710 vom Ehegericht als ""Hurenleuth s. v."" gebüsst worden. Am 28. April 1711 haben sie vor dem Ehegericht darum angehalten, Eheleute zu werden.",1
Ludi Dutaler,1
"Neubürger (""N. Burger"") zu Töss",1
Zimmermanns sel.,3
"getraut zu Schönenberg (""zu copulieren in der neuen Ki[r]chen auf Schönberg"")",1
ab Augst,1
"Ulrich Hollenwegers, Schu[hmachers], Sohn",1
"Strumpfweber (""Strpffw."")",1
Sein Bruder Hans Spillmann heiratet am gleichen Tag.,1
nat. 14. Nov. 1744,1
testis Urich Ryff der Bättelvogt,1
"mit Bewilligung des Ehegerichts (""MP."")",1
getraut zu Frauenfeld,40
Erhards sel. Sohn,1
mit Bewilligung des Pfarrers von Märstetten,1
b. d. 8. Jan. 1760,1
getraut zu Langrickenbach,3
"mit Bewilligung des Rates (""perm. Ampl. Mag. propter 3. gradu"")",1
Hans Rudolfs Sohn,2
im Ausserdorf,2
"""coet[ualis].""",6
Müllers,19
"Schuster, sesshaft in Dätwil",1
im Moosli,1
Hans Hugen Sohn,1
Melchior Stehlis Sohn,1
Brüstenmeister,1
"""vom Rothen Mann""",1
des Geörg Meyers Sohn,1
"""Köng""",1
getraut zu Bussnang,6
Kleinheini Schneebelis Sohn,2
von Balterschwyl,1
"im Feldmoos, der Pfarr Richterschweil",1
N. 23. Apr. 1768,1
Christophel. Wurden eingesegnet aus Vergünstigung Herrn Pfarrer Breitingers.,1
"aus Erkenntnis des Ehegerichts. Leonhard Eugster (""Äügstler""), Krämer, von Hundwil aus dem Appenzellerland, lässt am 13. Februar 1631 im Grossmünster den Sohn Hans Heinrich taufen.",1
"Maurer (""murarius"")",1
"in Bergen-op-Zoom NL (""dermalen in Berg op Zoom"")",1
"nat. 1758, 9. Apr.",1
"genannt ""der Jung Schnäffler""",1
nat. 7. Sept. 1773,2
"Hans Rudi, eventuell auch ""Hans Ludi""",1
verkündet 20. Mai getraut zu Eglisau,1
"Nachtrag: ""obiit 6. Ap. 1714""",1
"""Testis Diacon. ad Praedicat.""",1
Marti Wyss,1
aus dem Breisgau gebürtig,1
"""Cop. f. m. p. h. 7.""",9
"beide ""uß der Pfarr Fischenthal""",6
nat. 14. Maji 1742,1
"""Claus"" Müllers sel. Sohn",1
"Zeugin (""Züg""): ""die Wirtin zum Hecht""",1
Gürtler [späterer Zusatz],1
aus dem Scheurli der Pf. Bäretschweil,1
Heirich (der Heini) Sigerist,1
Eintrag zwischen dem 17. Mai und 23. Aug.,2
Neuburger zu Niedersteinmaur,2
N. 16. Jan. 1753,1
Junker Leutnant,2
N. 5. Maj. 1746,1
Haus Meistes (?),1
Hans Rudolf Herters sel. Sohn,1
N. 16. Jan. 1759,3
getraut zu Aadorf TG,1
"die Trauung wurde von den ""Eltisten zu Münch Altorff uß Gnaden erlaubt. Mit Geding, sy daselbst keinen blybenden Fuß setzen söllind"".",1
"""ab dem Kümberg"" laut Taufeintrag vom 1. Oktober 1553 (E III 125.2, S. 36).",1
Donstag nach Matine,1
uß der Pffarr Wyhla,1
verkündet 29. Januar,6
ohne Kranz und Schappel,7
"verkündet 9. November. ""Er hat nüt können, sich aber zu beßeren anerbotten.""",1
"Schulmeister allhier, aet. 26",1
Fridlis,2
v. Freienstein der Pfr. Rorbaß,1
Eintrag nach dem 21. Juli,2
abends,1
Urich Bur,1
"Verkündet 27. Januar. ""Bartlime"", Hans Himmelbergers Sohn ""von Herisouw us dem Land Appenzel der ußeren Roden"". Er hat vom Landammann und Rat einen guten Geburtsbrief und Kundschaft.",1
"Herrn Johannes Hegetschweilers, Chirurgi, sel. Sohn",1
"getraut zu Gossau (""währendem Kirchebau zu Grün[ingen]."")",1
obiit 1644.,1
am 17. April 1692 zu Uetikon getraut mit Margaretha Schmid von Rüti (gestorben),1
Fridenreich,1
"""ab dem Wyler""",2
N. 28. Apr. 1765,1
Scholli,2
b. d. 23. 9br. 1766,1
"Pfarrer (""damals der Kilch Oßingen Diener"")",1
von Tüfen auß dem Appenzeller Landt,1
"Mr., der Überreuter (""der Uber Rütter"")",1
Schlossbaur,1
"12. Mai 1663): Von ""Gyßlingen by Ulm""",1
genampt der Rot,1
b. d. 10. Apr. 1732,1
getraut zu Rafz wegen Verwandtschaft im dritten Grad,1
"Jacob Häsi von Pfeffingen, angenommen zu Esch",1
[bapt.] den 18. Feb. 1714,1
"""H. Cunrat Fry""",1
"Nachtrag: ""Mort. den 23. Apr. 1772.""",1
prokl. 11. September,1
in der Papiermühle,1
Tischm. Sohn,1
b. 22. May 1757,1
Hans Eberlis Sohn,1
"""starb 1731.""",2
b. d. 6. 9br. 1712,2
Richter Josen Sohn,1
Küefer Schneiders,1
Kühmann,1
a. Vogts Heiris,1
"von Küsnacht, auf Dorf",1
Debusen Sohn,1
B. den 20. Aug. 1730,1
"zur Zeit Knecht bei Mr. Hans Heinrich Götschi, Küfer, zu Oberrieden",1
Ist in Krieg in Pündten zogen am 19. Septemb. 1625.,1
