Info,Anzahl
Nat. den 19. Jun. 1754,1
"b. 1737, 8. Febr.",1
Witwe des Bernhard Müller,1
"""Küfferheichels Wittwen""",1
von Ütiken,4
diente zu Stegen und zuvor bei ihm,1
n. d. 6ten Maji 1723,1
Witwe des Kaspar Fügli,1
Jakob Bachmanns Tochter,2
alt Kilchmejers,1
nata 10. Ap. 1699,1
auf dem Rohr,1
"Hans Brämen, Seckelmeisters, Tochter",1
Deingen Schafh. Gbiets.,1
[bapt.] 25. 7br. 1768,1
ausm Rüggen Thal,1
"""Impraegnata""",1
Hanßen sel. Sohns Tocht.,1
"ab der Glatbrugg, gleicher Pfar",1
"nata 1734, 22. Apr.",1
von Stetten uß der Graschafft Baden,1
nat. 7. 9br. 1730,2
"""sind auch zämen gschloffen""",1
aus der Höle,1
"""von Rengernschweil der Gem. Bichelsee""",1
Eltern: Seckelmeister und Ehgaumer Heinrich Lienhard und Frau Elisabeth Breiter,2
Knubp,1
Kromer,2
nata d. 10ten 8bris 1723,1
Ursel Gengelbach (Gözin),1
baptiz. den 10. Aprill. 1729,1
"nat. 1741, den 7. May",1
Eltern: Johann Bachmann und Magdalena Osterwalder,1
Thomas Schmids sel. Tochter,1
Eltern: Hans Ulrich Baumer und Barbara Lieber,1
sonst von Weiach,1
get. 28. Horn. 1751,1
ab dem Berg in der Pfarr Birmenstorff,1
"Burkenwyler, Sallmaschwylischer Herrschaft [Salem]",1
Weiterweisung des Geschäfts an den Rat).,1
Eltern: Heinrich Zolliker und Elisabeth Fäsi,1
Weibel Rudolf Meiers Tochter,1
"Hans Jakob Meiers sel. Tochter ""von Remigen, aus der Pfarrey Rein, im Berner-Gebiet""",1
Laüber,1
nata d. 17. 7bris 1704,1
Barb. Hertzig v. Niderwyl der Pfr. Gachn[ang].,1
Spons[a]. bapt. 3 Mart. 1743,1
bapt. d. 16. Junii 1737,1
"""aus dem Hof, b. Mütspach""",1
Ris,1
Wildisperg,1
von dar,2
Spuria Tigurini.,1
baptiz. Zür. Peter d. 23. 7br. 1761,1
"Eltern: Felix Toggweiler, Kleophea Sprecher sel.",1
W[asterkingen].,3
"Eltern: Wilhelm Gassmann, Anna Kaiser",1
bapt. 29. Dez. 1754,1
Trauung in Kappel mit Bewilligung der Eherichter,1
nat. 20. Juli 1738,1
"Dutweil im Kilchsperg Aadorff. ""Malitiose post partum, ex praematuro concubitu, ipsam deseruit, et Apostata factus. Hinc dimissa.""",1
"Jakob Zimmermanns, ""Schwäblins"", Tochter",1
geb. den 18. Febr. 1759,1
ab dem Weyer,1
nat. den 1. Mart. [Jahr fehlt],1
"""Soffia""",1
"Witwe des Rudolf Meier ""bey dem Stäg""",1
baptiz. d. 10br. [Jahr fehlt],1
verfellte,1
"""von Oberhirrten""",1
"Witwe des Heinrich Leuthold. Hat zuvor einen Mann von Höngg gehabt. ""Ein fromb ehrlich verruhet (?) Wib.""",1
Leonharden,1
Margret Bäch,1
bapt. 1698 im Decembr.,1
"Kaspar Kellers sel., gewesenen Weibels, Tochter",1
von Vordermarchlen der Pfarr Embrach,1
nat. et bapt. 1727 d. 26. Febr.,1
b. den 17. April. 1775,1
von Kalchrüth,1
Heinrich Honeggers Tochter,1
"""28 Wochen zfrüh""",1
Ohne Kranz. Sie hatten ein Kind vor der Kopulation.,1
Bapt. den 1sten Augsten 1723,1
Ulrich Lattmanns sel. Tochter,1
"Wachtmeister Jakob Ehrismanns Tochter von ""Leerüthi hinder dem Holtz""",1
"""T[ext]. Jerem. XVII:7.""",1
auß der Hübscheren Mühle der Pfarr Metmenstätten,1
"""v. Freyenstein der Pfr. Rorbis""",1
n. d. 31ten Jan. 1706,1
nata den 12. Merz 1752,1
"""nat. 1714, d. 23. 7br.""",1
Anna Maria Gattin,1
v. Hochfelden der Pfr. Bülach,1
"war 8 Wochen schwanger, ""hatte aber Schäpeli""",1
Jakob Stuckis Tochter,1
Gontaschwyl,3
Bogartin,1
"teste Pastore Illaviense, 16. Maii 1636",1
Heinrichs des Schneiders sel.,1
Witwe des Johannes Kienast,2
von Schlattingen der Pfarr Stammheim,1
B. den 12ten Merz 1753,1
"Magdal. Beütikoffer, e. l.",1
bapt. d. 10. 7bris 1735,1
baptiz. 12ten Julii 1739,1
Bapt. den 15. Junii 1712,1
Ottickon,2
b. d. 11. Junii 1711,1
nat. den 16. Oct. 1774,1
Schleyzin,1
"Hans Heinrich Manzen, Richters und Schulmeisters, Tochter",1
"nata 1757, 4. Xbr.",1
"[bapt.] ""den 18. Jan. 1743""",1
b. d. 13. Mertz 1728,1
Seifft,1
nata et bapt. 1729 den 6. Novembr.,1
"heisst ""Renoth"" im Niederweninger Bevölkerungsverzeichnis von 1689 (S. 137) und ""Remoltin"" 1695 (S. 301).",1
"""ab Gwinden der Gemeind Dietikon""",1
"Nachtrag: ""Mort. den 6. Febr. 1790.""",1
"ohne Kranz und Schappel , samstags, aus Vergünstigung der Obrigkeit",1
b. d. 2. Xbr. 1736,1
Margrett Auweri von Galingen,1
alt Ehgaumer Hans Heinrich Freien des Sagers Tochter,1
"aus der ""Pfarr"" Wülflingen",4
bapt. 25. Xbrs. 1772,1
Randnotiz: + 15.5.1811 (begr. 18.5.),1
ante copulationem concubuerunt,3
famula nostra,1
bapt. den 5. Octobris A° 1745,1
"Eltern: Jakob Honegger, Maria Honegger",1
Kley Jacoben Tochter,1
Witwe des Mesmers Hans Frei am Laufen,1
gen. 1738 d. 16. Merz,1
"""Vrener""",1
Hüslerin,3
"""von Ober Weningen der Pfarr Schöflistorf""",1
"seit 1775 geschieden von Rudolf Zollinger zu Maur, der sie verlassen hatte.",1
"""eigentlich gebürtig von Hosenruk der Pfaar Schönholzerschweilen im oberen Thurgaü""",1
Witwe des Ulrich Maschwander,1
"""Arbenzong""",1
Bapt. 17. 9br. 1692,1
"""von Kleinheppach in dem Wirtenbergerland""",1
bapt. 31. 8ber 1751,1
bapt. 15. 7tbrs. A. [17]61,1
Anna Maria Lefeter von Schwabach,1
bapt. 25. Xbrs. 1777,1
ab der Eierbrächt,1
von Ober Schottikon der Pfarr Elgg,1
"Hans Wirthen Tochter. ""Hatt Zügnus von Hrn. Pfarer zu Zell.""",1
nat. 22. Junii 1749,2
"B. 1754, 15. Jun.",1
"Heinrich Suters Tochter ""in der Halden""",1
"""von Reihenwyr aus dem Ellsaß""",1
"Anna Lorerin von Sundthausen uß dem Duttlinger Ammbt, wirtenberger Herschafft",1
Verena Wildemanin,1
aus der Bachleren,1
N. 16. Mai 1745,1
aus der Pfarrey Andelfingen,1
Bapt. den 24ten Jan. 1719,1
"von Humlikon, der Pfarr Andelfingen",3
Jf. [Sie heisst Locher im Ehebuch Zürich (Sankt Peter).],1
Schraaff,1
"Jakoben, Schuhmachers von Rorbas Tochter",1
"Hanß Theobaldt Matzingers sel. von Mittelhaußen, inn dem Underen Elsaß, ehelich nachgelaßne Tochter. Hat sich mit seinem Weib daselbst haußheblich gesetzt.",1
get. 21. März 1728,1
des Fosters sel. Tochter,1
baptiz. 14. April 1726,1
v. Rieden,1
bapt. 29. Jun. [1]749,1
b. d. 2ten Jan. 1743,1
Ürtzlikon im Frygenampt,1
"""von Retsten""",1
bapt. 7. Xbr. 1760,1
Bapt. den 13. Merz 1735,1
Eltern: Hans Beat Meili und Katharina Gubler,1
nata den 28ten Jen. 1740,1
nat. 17. April 1757,1
bapt. 3. Oct. 1769,1
"""Bötsch""",1
b. 6. 8br. 1726,1
von Erdbrust,1
bapt. 12. Jul. 1733,1
"""Marian Haußwirth von Sanen im Loblichen Canton Bern"". ""Zahlte 5 fl. in das Kirchen Gut.""",1
Bapt. 2. 8bris 1764,1
Trechßlerinn,1
v. Unterrad,1
im Mülli Gäßli allhier,1
Kürnerin,1
Cathrina Wikhin ab Autenberg,1
36 Jahre,1
"Felix Freien, des Täufers ""in der Weythe"" Tochter",1
nat. 13ten Apr. 1777,1
bapt. d. 15. Merz. 1733,1
n. 22. Mertz 173[1] (Textverlust am Seitenrand),1
"aus der Pfar Lauffen [korrigiert in ""Fehraltorff""]",1
Elsa Jägly,1
aus der Gmeind,1
[bapt.] d. 19. Jan. 1740,1
Lienhard Brämen Tochter,1
Jacob Reügers s. Tochter,1
Hatte im 14ten ein Kind gebohren. (?),1
Eltern: Ehgaumer Hans Jakob Wyler sel. und Elisabeth Grau von Hottingen,1
bapt. den 21. 9br. 1745,1
ab dem Satelbogen,1
Lisabeth Gilg Wißen,1
starb den 2. Weinmon. 1710.,1
Heiris auf Hörnen,1
Wünsch,1
Glâr,1
"moderner Zusatz: ""Marg."" [statt Maria]",1
Jakob Webers sel. Tochter,1
von Wart,1
nat. 20. Febr. 1729,1
Felix Wettsteins sel. Tochter,1
baptiz. 2. Juli 1730,1
"Jakob Lienbergers sel., Küfers, Tochter",1
b. 12. 9br. 1716,1
Kilians sel. Tochter,1
Gaachlingen,1
B. den 7ten Xbr. 1754,1
ab der Blatten zu Flunteren,1
von Atliken der Pfar Andelf.,1
Baptiz. d. 27. Aug. 1769,1
"Ulrichs sel. ""der Annesen"" Tochter",1
Des Knaben Vogt und der Tochter Vater hiessen das Eheversprechen nicht gut.,1
v. Rüegshausen der Pfr. Dürnten,1
"""aus dem Adlisperg der Gemeinde Hottingen""",1
Küfer Heinrichen Tochter,1
Burkhard Bartlis Witwe,1
nat. 1754 Jul.,1
"Eltern: Jakob Hürlimann, Regula Meier",1
Kaspar Morfen sel. Tochter,1
[bapt.] 15. Jan. 1777,1
bapt. 28. Febr. 1768,3
Weber Konrad Schmids uneheliche Tochter,1
von Unter Schoticken auß der Pfarr Elgg,1
b. den 24. Aprill 1740,1
"""aus d. Stberg""",1
Pfüster,1
bapt. d. 19. Jan. [17]55,1
b. d. 30. 7bris 1731,1
"Eltern: Hans Konrad Walder, Verena Küng (""König"")",1
Ammanns Tochter,8
"Jakob Würglers Tochter von ""Rykon der Pfarey Lindau [recte Illnau]""",1
"Eltern: Jakob Ruf, Elisabeth Baumann",1
vid. G. Etat. p. 207 u. 444.,1
b. 23. Dec. 1731,1
"""ab der Bleike, der Pfarr Fischenthal""",1
Klägers,1
b. den 3. 7bris 1747,1
des Maurer Johansen ehel. Tochter,1
Brisenman,1
"Vater: Heinrich ""Foster""",1
b. 18. Aug. 1726,1
von Unterteüfen,1
baptiz. 12. Dez. 1719,1
"""v. Sternenberg""",1
Elsy Jegly,1
"""von Bolstren der Pfarr Seen""",1
Schärtli Hansen,1
von Thörlen der Pfarr Hausen,1
nat. 25. Juni 1730,1
nata den 28. Febr. 1740,1
Bapt. d. 27. 10br. 173[3],1
B. 10. Junii 1731,1
Witwe des Burgers und Weissgerbermeisters Johann Adam Frießel zu Nördlingen,1
Thomen Häberlings sel. Tochter. Ihre Schwester Verena heiratet am gleichen Tag.,1
Kägine,1
"Eltern: Konrad Sommer, Anna Bösch",1
b. 17ten Aug. 1777,1
Lodenschweil,1
Bapt. den 19. Mai A° 1721,1
uß der Auw,3
"von Dänikon, der Pfarr Dällikon",7
nat. 10. Maii 1695,1
auß der Gmeind Näftenbach,1
ab Than,1
"""aus dem Antistitio""",1
bapt. d. 22. Dec. 1737,1
Herrn Amtmann Kellers sel. Tochter,1
Kam in 10 Wochen nach der Hochzeit in das Kindbeth.,1
uß der Küeweid,1
Leutnant Heinrich Groben Tochter,1
Stillständer Heinrich Dieners Tochter,1
von Wahleren lobl. Bernergebieths der Vogtey Schwartzenburg,1
baptiz. 1. 8bris 1672,1
b. 24. Febr. 1745,1
Predigt von Herrn Pfarrer zu Höngg,1
im Ulmer,1
b. 24. Febr. 1740,1
ab Rossberg,2
N. 30. Mart. 1749,1
"Eltern: Kaspar Müller, Maria Ryffel (""Reiffel""). Verkündet 25. Mai (mit Bewilligung des Ehegerichts vom 15. Aug. 1793 und 3. April 1794",1
"""Hirzlerin""",1
von Rommeshorn der Pfarr Salmsach,1
"Eltern: Kirchenpfleger Johannes Forster aus der Neumühle ""der Pfr. Alterschweil"", und Katharina Altwegg",1
"""a. d. Wyler, der Pfr. Buch""",1
Cathrina Gladin,1
Violanda Castalin von Brüß auß Pündten,1
"""T[ext]. Ps. VII:5.""",1
Nat. den 10den 9bris 1741,1
Jegli,1
baptiz. 31ten Janu. 1740,1
von Oberwyl der Pfarr Baßerstorf,1
"nata 1759, 9. 7br.",1
"""im Hinter-Bernold""",1
bapt. 20. 8bris 1716,1
Nat. 1748 den 16. Martii,1
Witwe des Ulrich Kuhn,1
nata Febr. 1720,1
baptiz. Schlatt 21. Jan. 1721,1
ex Hinderen Lüwiß,2
"""auß der Pfarey Turbenthal""",1
b. den 26. Septbr. 1752,1
"Hans Rudolf Brämen ""des Öelers"" Tochter",1
"""aus d. Schneit""",1
"""Jacobi institutoris p. m. filia""",1
get. den 1. Jenner 1764,1
ab dem Adlisperg,1
An der Sil,1
Ehgaumer Kaspars Tochter,1
Herrn Hauptmann Operatoris zu Ottenbach filia,1
"Hauptmann (""Capit."") Hans Konrads ledige Tochter",1
Moropfin,1
Herrn Leutnants Tochter,1
Stauderin,1
bapt. 31. Okt. 1749,1
b. 16. 8bris 1721,1
nata 15. Aug. 1675,1
virg. vitiata,4
v. Riedt gl[eicher]. Pfarr [Steinmaur],1
"""aus Langdorf zu Frauenfeld""",1
"Eltern: Heinrich Keller, Maria Müller, beide sel.",1
b. d. 22. Martii 1750,1
Math. VI:33.,2
b. 10. 9br. 1720,1
Witwe des Heinrich Kippenhahn,1
"""Vogel""",1
get. den 9. Weinm. 1757,1
Vitalin,1
Oswald Glättlis sel. Witwe,1
"Sponsa vero ter proclamata, nemine obstante in ejus coetu. Secundum Testimonium Pastoris Loci, Ammanni, sub. 21. Apr. exarati.",1
baptiz. Illnoviae d. 19. Febr. A. 1665,1
Känelin,1
Jf. [Die Abschrift (VIII.C. 25.) gibt zusätzlich Herrn Ratsherrn sel. Tochter.],1
"Hans Schmids sel. Tochter. ""NB. Dise ist eineß todtnen Kindts genësen den 19ten Aug. 1677.""",1
b. d. 8. Aug. 1745,1
b. 16. 7br. 1760,1
baptiz. 30ten May 1744,1
Spons[a]. nat. den 4. May A 1768,1
Hans Willis Tochter,1
Urechlis,1
Hans Neukoms Tochter,4
Herrn Pfarrer Weissen sel. zu Kloten Tochter,1
"""Hr. General. Bürklins sel. Enklin, von der andern Tochter.""",1
Witwe des Heinrich Bachmann,2
"aus der ""Pfaar"" Wald",1
Witwe des Heinrich Hardmeier von Küsnacht,1
baptiz. 1728 d. 17. Febr.,1
"Rudolfen sel. Tochter ""von Bänikon der Gmeind Busnang""",1
bapt. 7. Jan. 1730,1
ein ledige Tochter,1
"""de Moussy der Landvogtey Moudon""",1
"Vater: Hans Jakob Diener, Zimmermann",1
Anna Florentzin v. Zwüsemen im Oberen Sibenthal Berner-gebiets,1
aus der Kerngerten,3
Vater: Kaspar Boller,1
Hans Kaspar Schnurrenbergers ab Bauegg sel. Tochter,1
Röustin,1
"""von Müllhausen""",4
"samstags. Sie haben sich vorher ohne Eheversprechen ""in Hurey s. v."" miteinander verfehlt.",1
von Balm by Kämpten,1
"Eltern: Heinrich Müller, Margaretha Rösli",1
Düffenbach,1
"""von Cleven""",1
Eltern: Hans Jakob Baumann und Elisabeth Baumann,1
"n. 1722, 12. 9br.",1
Sie mussten wegen frühzeitigen Beischlafs am Samstag-Morgen Hochzeit halten.,1
"""vid. annum [17]55 in Ehen.""",1
"Eltern: Mr. Heinrich ""Wälti"" sel. und Margaretha Barfuss",1
"Jakob (""Jagli"") Ernsten sel. Tochter",1
v. Niederwies der Pfr. Bichelsee,1
"Eltern: Heinrich Schläpfer sel., Regula Ryffel. Nachtrag: ""cop. 1810 gen Egg.""",1
Bapt. den 12. Febr. 1764,1
Brigitta Bollattin,1
"Sie starbe d. 23. 9br. h. a. wenige Minuten hernach, nachdem sie ein Söhnli todt an die Welt gebracht.",1
nat. 16. März 1760,1
Civis Tig.,1
v. Under Ilau,1
Witwe des Heinrich Gut,1
bapt. 10. Jul. 1681,1
Zeigers,3
Maria Philip Müller,1
b. 9. Jul. 1774,1
b. 9. Jul. 1775,1
aus dem Sihlhof,1
"""ohne Hinderung lauth Hrn. Pfarrers Zeügnus von ihr""",1
nat. den 20. Heüm. A. 1749,1
[baptiz.] den 7. Martii 1723,1
Maria Magdalena Ulrica,1
Ab Öügst,1
Küffer,1
bapt. d. 11. Merz 1732,1
"v. Hüttikon, der Evangel. Gemeind Würenloß",1
Witwe des Heinrich Nötzli,1
bapt. d. 11. Merz 1731,1
b. den 29. Febr. 1768,1
Bysinger,1
"von Wädenswil, ""sonst zu Eßlingen erzogen"".",1
"Eltern: Heinrich Pfister sel., Katharina Straub",1
Röstli,1
"Landrichter ""Geörg"" Hintermeisters sel. Tochter",1
"Diese beyde kamen nicht zum Exam. Neogamico. ""N. Obige beyde wolten zuerst in Zürich, hernach zu Bachs sich copulieren laßen. Zu Bachs wurde ihnen solches abgeschlagen"".",1
"""Summerauwer""",1
von Langgnaw,1
Rößlin,3
Ulrichen sel. von Sennhof Tochter,1
geboren am 26. Februar 1660,1
[teste] pastore ibidem,1
uß der Wühri,1
gravida sed negavit.,1
v. Endhöri der Pfarr Bülach,2
b. 10. Mey 1778,1
nat. 3. März 1768,1
uß dem Frombüehel,1
"Eltern: Johannes Brunner, Verena Müller",1
bapt. d. 31. Oct. 1751,1
Jakob Meiers im Rohr von Fällanden Tochter,1
"""nata die 20. Jenner 1689""",1
NB. Diese Braut war schwanger. Ihnen ein Tochter getaufft den 24. Mart.,1
Bapt. den 27. 8ber 1707,1
Gardt,1
"""perscort. conjuges""",1
bapt. 2. 7br. 1708,1
b. 10. Jun. 1759,1
"Herrn Erhard Meisters, ""Kirchständer"", Tochter",1
nat. 7. Sept. 1778,1
Rëttschten,1
n. 28. May 1776,1
Nat. den 23. Mey 1756,1
Cathrin Leeman,1
b. 10. Jun. 1753,1
nata den 23ten 8br. 1714,1
Junghans Vogels sel. (gewesenen Ehgaumers) Tochter,1
Eltern: Christoph Keller sel. und Barbara Bersinger,1
Jakob Eglis des Zimmermanns Tochter,1
Eltern: Kirchenpfleger Hans Ulrich Müller und Barbara Bachmann,2
[bapt.] 18. Junii 1711,1
"b. 1756, 16. Mey",1
bapt. 6. Aug. 1752,1
B. 1774 den 30. Augst.,1
N. 16. Febr. 1766,1
bapt. den 28ten Apr. 1728 allhier [in Meilen],1
"""Gablenmachers sel. filia v. Rorbas am Freyenstein"". ""Soll den Einzug bezahlen. Hat hier zahlt 5 lb. d. 8. Apr.""",1
baptis. den 10. Xbris 1747,1
hinderm Berg,1
Schup,1
"Bap. 1722, 2. Aprill",1
im Asp,1
nat. den 4. Jan. 1750,1
nat. 27. 9br. 1729,1
Bleistiftnachtrag: + 1754,3
"bapt. 1756, 6. Jun.",1
bapt. d. 25. Aug. 1756,1
get. 2. Heüm. 1719,1
Othmar Nägelis Tochter,1
"Witwe des ""Bali"" Fehr",1
bapt. d. 5ten Merz 1730,1
"""Nat. 1713""",1
Hans Peter Bossharden Tochter,1
bapt. den 30. Julii 1719,1
"""Blatten"". Ihre Schwester Anna Baumgartner heiratet am gleichen Tag am gleichen Ort.",1
"""T[ext]. Ps. 37:3.""",1
Witwe des Marx Furrer,1
Bapt. den 21. 9bris 1728,1
"b. 1747, 22. Jan.",1
bapt. d. 26. Maji 1749,1
v. Sternen zu Richtenschw.,1
"Herrn Kammerer Esslingers von Hedingen ""Jgfr. Tochter""",1
Witwe des Johannes Bindschedler,1
Bleistiftnachtrag: + 1753,5
"Vorname und Anfang des Familiennamens aus dem Taufeintrag vom 18. August 1596 ergänzt (E III 125.3, S. 53).",1
auß dem Thall,1
Bapt. 18. 9bre 1733,1
Daniels sel.,1
"geb. im Schönenb[erg]. den 29. Aug. 1745, exam. auf Hl. Wyhen[acht]. 1763",1
Bapt. den 20sten Decembr. 1742,1
Cathrina Pfyfferin,1
Valdey,1
Bapt. den 16. 7br. 1762,1
"Jakob Hellers (""Maurer-Jören slgn."")",1
Text: Psalm 37:25.,1
B. den 27. Apr. 1745,1
b. 21. Nov. 1756,1
Maria Gütigkoffer von Kernen Ried der Pfarr Kilchberg bey Burgdorf,1
"Text: ""Pred. Matth. VII.7.8.""",1
Herrn Untervogt Siggen Jungfrau Tochter,1
"Mr. Jakob Etzenspergers sel., Tischmachers, Tochter",1
baptizata d. 22. 7br. 1685.,1
b. den 10. Febr. 1762,1
"""obiit 10. Mart. 1745""",1
ein Schwäbin von Schwandorff,1
"""conc. Hr. JZiegler Hos. II.19 b.""",1
Zehnden Hansen seligen hinderlaßne Dochter,1
"heisst ""Willem"" im Bevölkerungsverzeichnis Stammheim 1678 (S. 32).",1
"Zusatz: ""Pensilv.""",1
"""absq. Cor. Virg.""",1
bapt. 21. Augst. 1774,1
Bleistiftnachtrag: + 1758,2
Witwe Herrn Riedmüllers Johannes Waser,1
Witwe des Johannes Weber,1
famula ibidem,1
"""von Lindau""",3
Madalena Hewyn von Wyl,1
"von Urenboll, der Pfarr Sulgen",1
"die im Hirtzel wohnete, Seyden u. Greppen Weberi",1
b. in Gebistorff den 8. Mart. 1711,1
getaufft den 28. Merz 1712,1
Boten sel.,1
"""kömt an den untern Ort der Gemeine Wädenschwyl.""",1
bapt. d. 12. Mai. 1737,1
auch sesshaft im Hard,1
Susanna Nüchom von Sulgen,1
Jakob Walders Tochter,2
n. d. 8. 8br. 1713,1
Engeli Morff,2
b. 3. 8br. 1773,1
"Jakobs Tochter ""im Mörgel-Aker""",1
Ehrensperg,1
Herkunftsort nicht lesbar,1
Röselin,1
Geörg Stuckis Tochter,1
"""von Hüttiken der Pfarr Ottelfingen""",1
"""aus der Mülli an der Siel""",1
Defar,1
Hanns Zuppigers seligen im Vischenthal Tochter,1
Witwe des Hans Spörri aus dem Burri,1
b. d. 1. Jan. [17]69,1
Jgfr. Victoria Fenü von Paris,1
Nata d. 16. 9br. 1755,1
nat. 1769 den 21sten May,1
"""v. 19. Febr. 1788""",1
Yslinger,1
von Trutickon auß der Pfr. Trülikon,1
bapt. Ao. 1704,1
"Rudolfs älteste Tochter (""Rudolffen el. Tochter"")",1
"getraut am Samstag (""S. C."")",2
b. 14. Nov. 1768,1
"""P. F."" (pastoris filia)",1
Eggspülerin,1
Trolikind,1
bapt. den 8. Merz 1757,1
"bapt. 1735, 25. Xbris",1
baptiz. d. 1. 9br. 1733. Sie erlegte der Kirche 10 Pfund.,1
bapt. 24. Juni 1764,1
"NB. Weil sie schon im Jun. ins Kindbeth kommen, wurden sie hernach im Pfr Haus constituiert.",1
Hans Neukoms des Mesmers sel. Tochter,2
Margret Plüwler,1
des Landrichters Tochter,1
b. 11. 7bris 1718,1
bapt. 18. März 1749,1
Johanneßen eheliche Tochter,1
aus dem Herliberg der Pfarr Goßau,1
"Herrn Pfarrers von Fehraltorf (""Rügis-Altorff"") Tochter",1
"Eltern: Hans Jakob Kuhn, Elisabeth Messikommer",1
v. Etiken der Pfar Dürnten,1
Felix Bossharden Tochter,1
von Berlikon der Pfarr Bubickhon,1
Taler,1
"""A. Maria Ryniger v. OberEngstringen der Pfr. Höngg""",1
nata 17. Mertz 1700,1
Klivre,3
b. d. 28. Febr. 1734,1
"""v. Birr Bern Geb.""",1
Barbara Bächler von Oberendingen der Pfarr Degerfelden,1
praematuro concubitu sponsa impraegnata,1
bapt. den 1. Jen. 1723,1
"von Sammlengreüth, der Pfarr Gachnang",1
"Eltern: ""weiland Hochedle Hochgeachte Hr. H. Jacob Escher"", Landvogt zu Greifensee, und Frau Regula Bodmer",1
uß den Höfen,1
Burcketin,4
"""B. 4. Aug. 1672 (Eintrag durchgestrichen)",1
von Ebmadingen,1
Eltern: Alt Geschworner und Almosenpfleger Hans Jakob Schulthess,1
Jakob Trachslers sel. Tochter,1
baptiz. 1683,1
Eltern: Jakob Ganz sel. und Margaretha Bänninger (an Sattler Hans Ulrich Laufer verheiratet),1
Fr. Cathrina Listin ab Këretzen,1
v. Poppelzen d. Pfrr. Otelfingen,1
Baptiz. A°. 1714 6. Jann.,1
Bapt. 14. Jul. 1743,1
Fisibachs,10
bapt. d. 11. Julii 1745,1
"""Baptiz. daselbst [Sankt Gallen] 1. 8br. 1746""",1
"""Friderichen Tochter""",1
"""von Uhwiesen, der Pfarr Lauffen""",1
von Hengartten oder Hënckhartt,1
nat. den 25. Decembr. 1765,1
"Mr. Rudolf Wipfen sel., gewesenen ""Kürsners"" zu Marthalen, Tochter",1
aus der Pfarr Wildberg,1
Anna Amin us der Pfarr Mosnang,1
n. den 10. Merz 1754,1
nat. 15. Mart. 1760,1
Buol,1
"""v. Bertschikon der Pfarr Gachnang""",1
n. den 10. Merz 1750,1
ab Gwinden der Gemeind Dietikon,1
Später angebrachter Hinweis: I 180,1
"""Tütsch""",1
"""von Holzmannshaus, der Pfarr Sirnach""",1
ab dem Schachen,3
23 Jahr,2
des Tobias,1
"""ab dem Matthof, der Pfarr Dusnang""",1
nat. 30. Jan. 1743,1
"v. Seelmatten, der Pfr. Bichelsee",1
Hans Kaspar Ritters Tochter,1
Kärbin,1
Hans Jakob Hämmigs Tochter,1
N. 12. Jan. 1755,1
"""aus dem Lenzen, der Pf. Fischenthal""",1
ex Töbeli,1
comm. 1759,1
N. 1. 8bris 1748,1
baptiz. den 26. 9bris 1726,1
bapt. d. 9. 7br. 1734,1
getaufft den 3. Horn. 1730,1
nata die 15. 8bris 1676,1
Kunli,1
Almosenpfleger und Hauptmann Heinrich Zuppingers Tochter,1
Elsi Leeman,1
"""Filia"" (Doppelhochzeit mit ihrer Mutter Anna Schwerter geborene Usteri)",1
Gischwyler,1
nat. den 3. Apr. 1757,1
Lippn filia,1
von Tobel,12
bapt. den 7ten Juli 1737,1
nata 1745 den 21. Merz,1
Brünckerin,1
N. 4. Nov. 1753,4
nat. 20. Aug. 1677,1
Nat. den 5. Xbr. 1755,1
baptiz. den 12. Merz 1724,1
Bapt. 9. April. 1752,1
"deflorata aliquando, ab alio conjuge zu Irgenhausen",1
auff Rey. Ihr Bruder Hans Jakob Kunz heiratet am gleichen Tag Verena Karrer.,1
Hebamme,18
aus der Pfarr Ellikon,1
Bapt. 9. April. 1758,1
aet. in circa 60,1
"Nachtrag: ""Mort. den 14. Apr. 1797.""",1
b. d. 8. Jan. 1769,1
Eltern: Jakob Schäppi und Susanna Schärer,1
B. den 3ten Merz 1776,1
"aus dem Toggenburg, sonst von Stäffisburg Cant. Bern gebürtig",1
"""Kohlerin""",1
"Eltern: Hans Moos und Elisabeth Nägeli, beide sel.",1
"""aus dem Schünnberg der Pfarrey Elgg""",1
Krißen,1
"Kaspar Moosen Tochter, ""quae nata den 15den Maji 1740""",1
Mägin,1
Ezensperg,1
Johannes Rüeggen sel. Tochter,2
Schulmeister Hans Kaspar Lätschen Tochter,1
bapt. d. 9. 10bris 1742,1
b. 29. Dez. 1754,2
bapt. 19. Februar 1769,1
